DRUG_COSMICID,pred_norm_cells_0,pred_norm_cells_1,pred_norm_cells_2,pred_norm_cells_3,pred_norm_cells_4,pred_norm_cells_5,pred_norm_cells_6,pred_norm_cells_7,pred_norm_cells_8,pred_norm_cells_9
346_909718,0.9997966733333333,0.95751922,0.9117601566666665,0.8380999333333333,0.6767036066666666,0.5330084566666667,0.42427876999999997,0.3331941866666666,0.28326768333333335,0.26241565000000006
184_753554,0.9997966733333333,0.9524840133333333,0.8749613666666667,0.7975057,0.6581774033333333,0.5272899466666666,0.40253503333333335,0.29735113,0.23231583999999997,0.20849998666666666
172_1299070,0.9997966733333333,0.9496891333333334,0.8857343866666666,0.80208155,0.6675608966666667,0.5275083633333333,0.3841608566666667,0.28070465666666666,0.21500207666666668,0.18554631333333335
173_908127,0.9997966733333333,0.9513417999999999,0.87234013,0.76764697,0.6948171666666667,0.5936238899999999,0.47914044000000006,0.42686522,0.33803184,0.29938212999999997
41_905964,0.9997966733333333,0.95438102,0.9057886833333333,0.8329988433333333,0.7048315333333334,0.5434941066666666,0.37421757333333333,0.26902576,0.173361191,0.16072379733333333
41_910906,0.9997966733333333,0.9506825000000001,0.8851794566666666,0.7877085566666667,0.6899654333333333,0.5815107199999999,0.42492806666666666,0.29350419,0.20035073333333334,0.17202744333333334
235_1331038,0.9997966733333333,0.9491481933333333,0.8970369233333333,0.7762859,0.6207895533333333,0.4962360833333333,0.36067239333333334,0.26075799,0.18332794499999996,0.153522542
235_688018,0.9997966733333333,0.9502662266666667,0.8982141666666665,0.7969147766666668,0.69642207,0.5400826533333333,0.42237051666666664,0.3037425733333334,0.20946363199999998,0.19939533666666667
331_688026,0.9997966733333333,0.9541973133333334,0.9131903666666666,0.8445815666666666,0.69098358,0.5731957333333334,0.42003657333333333,0.28897360333333333,0.21509840199999997,0.21702257333333333
235_1327768,0.9997966733333333,0.9515058466666667,0.8944863833333333,0.7993647266666667,0.6920251666666667,0.50841554,0.3725126,0.25577089000000003,0.17915442,0.15024139133333334
200_1298531,0.9997966733333333,0.9521590566666666,0.87237966,0.7615506766666665,0.6252376133333334,0.4720031166666667,0.3667073566666667,0.2675203566666667,0.21218689333333332,0.1901269366666667
170_1327768,0.9997966733333333,0.9515058466666667,0.8944863833333333,0.7993647266666667,0.6920251666666667,0.50841554,0.3725126,0.25577089000000003,0.17915442,0.15024139133333334
157_905972,0.9997966733333333,0.94980799,0.8779752799999999,0.7958221166666667,0.6557938,0.5822871866666667,0.44294158666666666,0.32025186666666666,0.24559707666666664,0.23196642000000003
328_687562,0.9997966733333333,0.94985255,0.8723179,0.7774543033333332,0.6458382500000001,0.5475194533333333,0.4235203333333333,0.29083206,0.18896334833333336,0.16545971666666667
170_1240167,0.9997966733333333,0.95262766,0.8728117766666666,0.7881898066666667,0.6665278866666666,0.5514745,0.42260980666666664,0.29713198,0.23795154666666665,0.21515319333333335
165_1240169,0.9997966733333333,0.95498401,0.87148126,0.7669412000000001,0.6507352333333333,0.53432847,0.4164545766666667,0.2965496733333333,0.19776724333333331,0.17309777666666668
219_971773,0.9997966733333333,0.9527512766666667,0.8802932666666666,0.7615045,0.6106969666666666,0.4966972166666667,0.4042083033333333,0.30976936,0.19741809,0.18015013666666665
308_907319,0.9997966733333333,0.9524194666666667,0.8886272466666667,0.7678108333333333,0.6381803666666667,0.49532206333333334,0.39924717,0.30764897666666663,0.2330761033333333,0.20701107333333332
201_909252,0.9997966733333333,0.9438268766666668,0.8907057666666667,0.7686784900000001,0.6162604566666666,0.4504574133333333,0.2770934,0.17275474166666668,0.11576369199999999,0.10507167233333335
172_910919,0.9997966733333333,0.9497149633333333,0.8987926433333332,0.7846412333333334,0.6391496833333333,0.4834272833333333,0.3345444866666667,0.23655383666666666,0.16777226333333337,0.14486692999999998
1004_909905,0.9997966733333333,0.9563227966666666,0.9022012333333334,0.8026565233333334,0.6729681666666667,0.5360343666666667,0.3970329733333333,0.25641698333333335,0.1690842233333333,0.14403458666666666
1057_1240161,0.9997966733333333,0.9447196,0.8892942033333333,0.7655266800000001,0.6328855533333334,0.4859466866666667,0.35852788666666663,0.22855491000000003,0.1697865133333333,0.15492796333333334
272_1240140,0.9997966733333333,0.9468506366666668,0.8720144666666667,0.75079771,0.5883685000000001,0.49291861,0.3500159166666667,0.2592656133333333,0.1898826433333333,0.16183608566666666
1031_1503369,0.9997966733333333,0.9468555866666667,0.8641352933333334,0.7631003966666666,0.68598368,0.5227191433333332,0.3930487933333333,0.34953719666666666,0.27671781666666667,0.26838344
200_906797,0.9997966733333333,0.9499716766666667,0.8620675966666668,0.7477917333333334,0.6602872766666666,0.5029397566666667,0.37427337000000005,0.27728788666666665,0.21160376999999997,0.18970710333333332
269_1240157,0.9997966733333333,0.9491728666666667,0.9019382333333333,0.8139639499999999,0.7189214666666667,0.5589946533333333,0.35921053,0.26084576000000004,0.16322582666666666,0.14803962166666668
273_907788,0.9997966733333333,0.94466401,0.8781745533333334,0.7959764166666666,0.6353296833333334,0.5255464000000001,0.3459767866666666,0.23726129666666665,0.18069120466666666,0.15906476
200_909759,0.9997966733333333,0.9488338466666667,0.8877652,0.7893050833333333,0.6650209166666667,0.5560771266666668,0.43142555,0.32236875333333337,0.2373798933333333,0.20186878
308_1330931,0.9997966733333333,0.9471245866666668,0.8645033766666667,0.7523740133333333,0.5936536866666667,0.4496142033333333,0.36195902333333335,0.23277078333333331,0.14700686166666665,0.12782484466666666
133_906836,0.9997966733333333,0.9482882299999998,0.8875005333333333,0.7982334766666667,0.66855836,0.53887392,0.3873743033333334,0.27822204999999994,0.19871740666666668,0.17167463000000002
9_906800,0.9997966733333333,0.9475593833333332,0.8939136033333334,0.7989790466666667,0.6604327899999999,0.44479335000000003,0.28161658333333334,0.20993752666666665,0.13754166133333331,0.12056065733333333
344_753545,0.9997966733333333,0.9516661466666667,0.8902404333333332,0.82750073,0.6822332333333333,0.55506442,0.38948267666666664,0.28045072666666665,0.20214080133333334,0.18677854833333332
273_906865,0.9997966733333333,0.95420472,0.85320602,0.7343443000000001,0.6238294666666667,0.45674204333333335,0.3506868166666666,0.25927316,0.17584069,0.16107879
346_1524419,0.9997966733333333,0.9418339533333334,0.8453766799999999,0.7750887,0.6446716766666666,0.51680274,0.36648516999999997,0.23232941,0.18463220333333333,0.15974435666666667
269_713899,0.9997966733333333,0.9522836333333333,0.9002360366666666,0.8061162199999999,0.6951308133333334,0.4974962333333333,0.36674688333333333,0.2630420866666667,0.18438387999999997,0.16354101
275_909252,0.9997966733333333,0.9438268766666668,0.8907057666666667,0.7686784900000001,0.6162604566666666,0.4504574133333333,0.2770934,0.17275474166666668,0.11576369199999999,0.10507167233333335
170_1240190,0.9997966733333333,0.9507117133333333,0.8902100333333333,0.8269808466666667,0.7077170666666666,0.5603405266666667,0.45471179,0.3748835,0.2839012633333333,0.2692398333333333
1149_1240222,0.9997966733333333,0.95930555,0.87897755,0.81677868,0.7074244833333334,0.5436632133333333,0.4351450866666667,0.3113506933333334,0.25777179,0.23863140000000002
1026_910947,0.9997966733333333,0.9503658366666667,0.9036618766666668,0.8084823200000001,0.6676067466666668,0.5491930433333333,0.4338364666666667,0.2558298333333333,0.17104478833333334,0.15234084
273_909747,0.9997966733333333,0.9536053,0.8915253033333334,0.8303797233333334,0.7390530033333333,0.59949468,0.4704315766666667,0.3732842666666667,0.27849634,0.25284605666666665
170_1299081,0.9997966733333333,0.9567934,0.8901038699999999,0.8014517033333334,0.6583922200000001,0.5202589033333334,0.41835566,0.28160158,0.18858551333333337,0.17264058333333332
180_1298144,0.9997966733333333,0.9520740033333334,0.8712151800000001,0.7269788666666667,0.6218999766666666,0.5302460400000001,0.3761387566666667,0.27413165666666667,0.1984622776666667,0.182487955
274_908148,0.9997966733333333,0.9509989233333332,0.8868779533333333,0.8177478800000001,0.71280988,0.6249518366666668,0.46333449666666665,0.29723722,0.21388078333333335,0.18946895666666666
235_688026,0.9997966733333333,0.9541973133333334,0.9131903666666666,0.8445815666666666,0.69098358,0.5731957333333334,0.42003657333333333,0.28897360333333333,0.21509840199999997,0.21702257333333333
252_753552,0.9997966733333333,0.9436318533333333,0.8660811166666668,0.7681995333333332,0.6582630233333333,0.5026697333333333,0.40067674999999997,0.2806533,0.18972713333333333,0.16357431333333336
88_910947,0.9997966733333333,0.9503658366666667,0.9036618766666668,0.8084823200000001,0.6676067466666668,0.5491930433333333,0.4338364666666667,0.2558298333333333,0.17104478833333334,0.15234084
167_1298362,0.9997966733333333,0.9447753833333333,0.8636698666666667,0.7918896533333334,0.6937785666666666,0.5466752333333333,0.4280325266666667,0.3033419,0.22058128666666665,0.18272522666666668
245_906833,0.9997966733333333,0.9541729233333335,0.7730421500000001,0.7067349033333334,0.53953832,0.4295602733333333,0.32841528000000003,0.27144700666666666,0.210417568,0.19815218666666667
272_905971,0.9997966733333333,0.9571486566666666,0.8943125666666667,0.8222298666666666,0.6960200799999999,0.61797308,0.4517091333333334,0.36413159,0.26864805333333336,0.25213194666666666
190_909255,0.9997966733333333,0.9480124,0.8819126966666667,0.7778070600000001,0.6185335,0.4680044633333333,0.3384475633333333,0.23112455333333334,0.15162057666666667,0.13502483866666667
273_910952,0.9997966733333333,0.948714,0.8846631500000001,0.8131837266666667,0.6909156199999998,0.5631444466666666,0.39330715666666666,0.32028665333333334,0.21664479333333334,0.19894150000000002
272_1298168,0.9997966733333333,0.95122082,0.8899293633333333,0.82137102,0.7260289466666666,0.5849216200000001,0.43362078333333337,0.31003878,0.23345329666666667,0.21461104333333333
170_924104,0.9997966733333333,0.9518919566666666,0.8885511566666667,0.8065005133333333,0.6887211799999999,0.5514984333333333,0.41119430333333334,0.31116351666666664,0.2056030733333333,0.17578050333333337
11_906870,0.9997966733333333,0.9466603,0.8635589499999999,0.7572487100000002,0.59275578,0.4507174,0.31444359666666666,0.2017423633333333,0.14723665,0.12352572
104_909249,0.9997966733333333,0.9516935000000001,0.9022964300000001,0.7970682333333334,0.6453819333333334,0.50261918,0.37054591333333337,0.23297525333333333,0.17501259,0.13832883666666665
273_905939,0.9997966733333333,0.9568732666666667,0.8931683333333332,0.7971502533333332,0.6920728500000001,0.57091568,0.42810971333333336,0.33843118333333333,0.25098293,0.23575095333333332
245_907050,0.9997966733333333,0.9506865666666666,0.8818468333333334,0.7962413666666667,0.6775102533333334,0.5544451100000001,0.42565724,0.30935443333333335,0.24230696333333332,0.21280997666666668
157_909785,0.9997966733333333,0.9456005166666667,0.8957925333333333,0.7757388133333333,0.6655412533333332,0.4964944233333333,0.38982124,0.2885144466666667,0.17983451333333333,0.167346
133_909715,0.9997966733333333,0.9460261,0.8867731299999999,0.77068551,0.6300134666666667,0.4640508466666667,0.2666888533333333,0.20723345,0.13325642099999999,0.11424499966666667
170_906792,0.9997966733333333,0.9511905199999999,0.9026512666666666,0.7992165333333333,0.6732639666666667,0.50868162,0.39254223666666666,0.26850476,0.179205238,0.14908786999999998
1149_1659819,0.9997966733333333,0.9502487300000001,0.8800884133333332,0.7871325333333333,0.6348921366666667,0.5170487533333333,0.37105879999999997,0.26959741666666664,0.1792398966666667,0.157348958
140_722045,0.9997966733333333,0.9539914500000001,0.87250775,0.7812064799999999,0.6597961133333333,0.5312769666666667,0.39765432,0.30585862999999996,0.24588526666666666,0.21311490333333336
88_906836,0.9997966733333333,0.9482882299999998,0.8875005333333333,0.7982334766666667,0.66855836,0.53887392,0.3873743033333334,0.27822204999999994,0.19871740666666668,0.17167463000000002
245_1322218,0.9997966733333333,0.9507955333333333,0.8797962133333334,0.7931810466666667,0.6768041666666665,0.5451520833333333,0.4209187566666666,0.31050823666666666,0.20736935999999997,0.18239925
256_687562,0.9997966733333333,0.94985255,0.8723179,0.7774543033333332,0.6458382500000001,0.5475194533333333,0.4235203333333333,0.29083206,0.18896334833333336,0.16545971666666667
1012_910710,0.9997966733333333,0.9484836833333333,0.898523,0.7846868833333334,0.6135482333333333,0.48016701999999994,0.34674383000000003,0.2504419133333333,0.15661748666666667,0.1524534
273_687563,0.9997966733333333,0.9530595766666666,0.8817198199999999,0.7660047899999999,0.6304858366666667,0.4992173266666667,0.3977533466666667,0.2853236633333333,0.19236486666666666,0.18030657000000003
170_907050,0.9997966733333333,0.9506865666666666,0.8818468333333334,0.7962413666666667,0.6775102533333334,0.5544451100000001,0.42565724,0.30935443333333335,0.24230696333333332,0.21280997666666668
252_907799,0.9997966733333333,0.9496785566666667,0.8753842333333334,0.7684510000000001,0.68894901,0.5494184866666666,0.36911385999999996,0.2283855466666667,0.16410373333333333,0.14639313099999998
159_907072,0.9997966733333333,0.9472568433333333,0.87846256,0.7589213200000001,0.64616318,0.5560873433333334,0.4144515066666667,0.3124689766666667,0.23059885,0.22219705
45_908159,0.9997966733333333,0.9490438166666667,0.8949404200000001,0.7915886333333333,0.66061029,0.5458101033333334,0.36007046333333337,0.2619638166666666,0.17794545166666667,0.15409313
276_908475,0.9997966733333333,0.95274758,0.8858301666666667,0.79962519,0.6949419,0.5234967233333333,0.4040066666666667,0.27844414666666667,0.19253617999999997,0.16639664666666665
45_1330950,0.9997966733333333,0.9508793400000001,0.8714131866666667,0.7744718466666667,0.63326778,0.4819059233333333,0.3602164433333333,0.2692383733333334,0.19944336666666665,0.18189835666666665
165_906873,0.9997966733333333,0.9548180966666667,0.8885787433333334,0.7741631333333334,0.6244667133333334,0.5305442866666666,0.4078397566666667,0.3087527666666667,0.2138796666666667,0.19381662
1026_906820,0.9997966733333333,0.9502128033333334,0.9017665366666666,0.8078992333333334,0.6849350466666667,0.53771017,0.4115197533333334,0.33170494666666667,0.22457318,0.20648317333333333
346_1240154,0.9997966733333333,0.9485167333333333,0.8813912866666667,0.7885047,0.6290474333333332,0.5302784933333333,0.36373492,0.21275283333333336,0.13315395333333332,0.11326119833333333
190_909251,0.9997966733333333,0.9490234000000001,0.8930960099999999,0.7758350133333334,0.6511713833333334,0.5132422866666667,0.34865238000000004,0.24864983333333335,0.1782048066666667,0.16140155666666667
41_910710,0.9997966733333333,0.9484836833333333,0.898523,0.7846868833333334,0.6135482333333333,0.48016701999999994,0.34674383000000003,0.2504419133333333,0.15661748666666667,0.1524534
308_753558,0.9997966733333333,0.95339521,0.8837477966666668,0.8226673366666667,0.7024081033333335,0.59920311,0.44833106666666667,0.33253893000000007,0.22579934333333332,0.22747578000000002
273_1503371,0.9997966733333333,0.9464733,0.8677277266666666,0.8125499399999999,0.6581763333333334,0.5112711366666667,0.35648016000000005,0.29298518,0.20783679333333335,0.199363785
276_1660035,0.9997966733333333,0.9547255400000001,0.86412148,0.7772543666666666,0.6685308566666667,0.5080405433333334,0.43307921333333327,0.3267148733333333,0.25715881333333335,0.22843280666666665
200_906817,0.9997966733333333,0.9529816166666666,0.8944936,0.8199389833333334,0.6600283333333333,0.5098613200000001,0.38722864999999995,0.28619558,0.22998358333333335,0.20292845666666667
274_910935,0.9997966733333333,0.9543858466666667,0.8935314133333333,0.7688676866666667,0.6325986333333334,0.4807718,0.3444232466666666,0.20818311666666667,0.14109208066666667,0.122218903
328_1330935,0.9997966733333333,0.9523864466666666,0.8750138566666666,0.7786618466666666,0.6698122866666667,0.5409729333333333,0.39165168,0.2932811233333334,0.21394318333333331,0.18926171666666666
136_1240202,0.9997966733333333,0.9537329666666666,0.8940219233333333,0.8117128833333332,0.6747198466666666,0.5535196566666666,0.41071349666666673,0.36984485333333333,0.27015068999999997,0.25023713333333336
180_688031,0.9997966733333333,0.95067952,0.90371532,0.8371521300000001,0.6963944999999999,0.5619749500000001,0.45504099000000003,0.31692131,0.23584776333333335,0.21662406
201_905984,0.9997966733333333,0.9482246533333333,0.8825732000000001,0.7942828366666667,0.7038987666666667,0.5732274433333333,0.48347756000000003,0.34062384333333334,0.17788777,0.180117015
170_687505,0.9997966733333333,0.9455858466666668,0.8590614,0.7606068533333333,0.6359873333333333,0.48568211,0.34546138666666665,0.27109716,0.18418295333333332,0.15400992333333333
225_1240222,0.9997966733333333,0.95930555,0.87897755,0.81677868,0.7074244833333334,0.5436632133333333,0.4351450866666667,0.3113506933333334,0.25777179,0.23863140000000002
245_753592,0.9997966733333333,0.9513046066666666,0.9027293466666667,0.8496189133333334,0.7259924233333334,0.5478323199999999,0.40656252666666665,0.31324796666666666,0.18753091666666669,0.15982165
200_949153,0.9997966733333333,0.9506922499999999,0.8759142600000001,0.7692006333333333,0.6266590333333333,0.47243999000000003,0.3504431833333333,0.24708755800000004,0.17145479533333333,0.15039605833333336
159_687505,0.9997966733333333,0.9455858466666668,0.8590614,0.7606068533333333,0.6359873333333333,0.48568211,0.34546138666666665,0.27109716,0.18418295333333332,0.15400992333333333
83_909715,0.9997966733333333,0.9460261,0.8867731299999999,0.77068551,0.6300134666666667,0.4640508466666667,0.2666888533333333,0.20723345,0.13325642099999999,0.11424499966666667
274_909762,0.9997966733333333,0.9500512866666666,0.8973853433333333,0.8255318366666667,0.72662248,0.67081658,0.44196698333333334,0.3261363033333333,0.22265777333333334,0.20481588333333334
87_1290455,0.9997966733333333,0.9458561833333333,0.8947034866666667,0.7774835466666667,0.5974617633333333,0.4772243866666666,0.3078069,0.23248653666666663,0.1506384,0.12397518866666668
245_909743,0.9997966733333333,0.9507774466666667,0.8900385100000001,0.7631217599999999,0.6012635866666667,0.49035647666666665,0.39815501999999997,0.2934766,0.22445026333333332,0.20705879333333335
225_1322218,0.9997966733333333,0.9507955333333333,0.8797962133333334,0.7931810466666667,0.6768041666666665,0.5451520833333333,0.4209187566666666,0.31050823666666666,0.20736935999999997,0.18239925
273_724863,0.9997966733333333,0.9522855333333333,0.8556300333333334,0.71936879,0.6428142466666666,0.5376389866666667,0.43597298,0.3349788533333333,0.24753493833333332,0.22516772666666665
135_907170,0.9997966733333333,0.95341078,0.8873272766666668,0.7741564,0.5808929933333333,0.4298893,0.3437657699999999,0.2249574533333333,0.171542805,0.14737561666666665
1149_688025,0.9997966733333333,0.9551576833333334,0.8910260333333334,0.7975134166666665,0.6757100233333332,0.52663513,0.4090205533333333,0.29168256666666664,0.23768331,0.20552658666666665
273_713880,0.9997966733333333,0.9487404899999999,0.8686349766666667,0.7112254833333335,0.5747046333333333,0.46730928666666666,0.3477631666666667,0.24042390000000002,0.18069412999999998,0.14951881466666667
219_1659817,0.9997966733333333,0.9524927833333333,0.88530312,0.7841797066666668,0.6497311233333334,0.49749919000000004,0.39991759,0.28663107666666665,0.20447613666666664,0.180557658
256_688026,0.9997966733333333,0.9541973133333334,0.9131903666666666,0.8445815666666666,0.69098358,0.5731957333333334,0.42003657333333333,0.28897360333333333,0.21509840199999997,0.21702257333333333
41_1240193,0.9997966733333333,0.9505515666666667,0.88191592,0.7951913500000001,0.6715247799999999,0.5098478333333334,0.39088285333333334,0.2610807733333333,0.17924155333333336,0.18711242666666664
164_907277,0.9997966733333333,0.9487129866666666,0.8881507966666667,0.7447743099999999,0.62096245,0.47020952666666666,0.31047715333333337,0.23868388333333335,0.15659954,0.14639490333333333
1031_905959,0.9997966733333333,0.9491390399999999,0.89623142,0.7797842133333334,0.6510916566666667,0.53662859,0.42851135999999995,0.32535582,0.25887362666666663,0.2401299566666667
194_906999,0.9997966733333333,0.9508387666666667,0.8837872833333332,0.7925877766666667,0.6774642066666666,0.5665396133333332,0.42047696666666673,0.31235591333333335,0.21144185000000001,0.19054870666666668
1031_905964,0.9997966733333333,0.95438102,0.9057886833333333,0.8329988433333333,0.7048315333333334,0.5434941066666666,0.37421757333333333,0.26902576,0.173361191,0.16072379733333333
1031_753608,0.9997966733333333,0.9492957166666667,0.8787236033333333,0.8072447766666667,0.6866293233333334,0.5698534666666667,0.39846241,0.28431329666666666,0.20277794666666668,0.17893384
194_908451,0.9997966733333333,0.9548395666666667,0.8892793433333334,0.7935986533333333,0.6536511666666667,0.5456643166666667,0.37956038333333336,0.2838197633333333,0.17368661866666665,0.14293807
200_909726,0.9997966733333333,0.94983262,0.8742993499999999,0.7632909,0.6383986866666667,0.4851288733333334,0.3603022966666667,0.2644815933333333,0.17168502333333333,0.16248958666666666
269_684052,0.9997966733333333,0.9489605966666668,0.87624089,0.7919095633333333,0.6522849000000001,0.5028080933333333,0.38513787666666666,0.26001436,0.20033367333333332,0.18506360666666666
140_1331034,0.9997966733333333,0.9505327566666666,0.87736372,0.7776555900000001,0.6355822533333333,0.51214636,0.3621084766666667,0.24722756999999998,0.14494188866666666,0.13221681933333332
165_949175,0.9997966733333333,0.9554242266666667,0.8599236766666666,0.7649995,0.6178514266666667,0.5231806733333334,0.39641395333333335,0.2976387233333333,0.21436974333333333,0.20172943666666665
300_949172,0.9997966733333333,0.94878069,0.8925042666666667,0.7884672,0.6573399966666668,0.5478576500000001,0.42339752333333336,0.25781609,0.20282779333333334,0.18628162666666667
53_1297446,0.9997966733333333,0.9510121666666667,0.87686998,0.8012795833333333,0.6578789533333333,0.4980142000000001,0.3657608633333333,0.28003459999999997,0.15119665466666668,0.13248664133333332
194_909248,0.9997966733333333,0.94532126,0.8444449133333333,0.7028717766666667,0.60794659,0.52092426,0.3883630533333333,0.26060720666666665,0.18683430666666667,0.17067438
273_1298352,0.9997966733333333,0.9482933833333332,0.9146660833333332,0.8196066699999999,0.6825728533333333,0.56197919,0.4214788866666667,0.33013368666666665,0.28140693,0.25659184
176_1297449,0.9997966733333333,0.9517990333333333,0.9029903866666666,0.78788698,0.6927775733333332,0.5545032333333333,0.4260953699999999,0.23518694666666665,0.1591455813333333,0.14637019666666665
252_909771,0.9997966733333333,0.9470283,0.8746960833333333,0.7428287666666668,0.6182279033333334,0.45410380666666667,0.34758930666666665,0.2284874566666667,0.16364164666666667,0.16767274333333335
308_909758,0.9997966733333333,0.951784,0.8810915,0.7905957,0.6989288933333334,0.6031906366666667,0.48735534666666663,0.3424734166666667,0.25904848333333336,0.22404283
140_905943,0.9997966733333333,0.9517709966666668,0.8553468666666667,0.7483569666666666,0.6484944899999999,0.5021311133333334,0.39077422666666667,0.29061952333333335,0.20534933166666666,0.19207944666666668
276_907319,0.9997966733333333,0.9524194666666667,0.8886272466666667,0.7678108333333333,0.6381803666666667,0.49532206333333334,0.39924717,0.30764897666666663,0.2330761033333333,0.20701107333333332
194_905983,0.9997966733333333,0.95278228,0.8437395133333334,0.74871122,0.6138425166666667,0.4958844966666667,0.3670706133333333,0.2568227566666667,0.17801502133333336,0.14739395666666666
276_683667,0.9997966733333333,0.9501451866666667,0.8946234799999999,0.8029525666666667,0.6832305133333333,0.5359980033333334,0.38122530666666665,0.2757594966666667,0.20239226333333335,0.17402274833333334
157_753564,0.9997966733333333,0.9525367666666668,0.9025946333333333,0.8392460933333332,0.7296095,0.5929585,0.48096664333333333,0.3424239966666667,0.26036524333333333,0.24787804666666666
163_906828,0.9997966733333333,0.9552047199999999,0.8743675766666668,0.8040192899999999,0.7079183866666666,0.6153794666666667,0.4600095166666667,0.3008705666666667,0.23276905666666667,0.21272586533333335
194_1290725,0.9997966733333333,0.9475900766666667,0.8663455133333334,0.7641296033333332,0.6414675366666667,0.5156307833333333,0.3523983133333333,0.28826927999999996,0.20688480833333334,0.18486819833333334
1022_908136,0.9997966733333333,0.9467846,0.9073546466666667,0.8080625966666667,0.6971531866666667,0.5688995433333334,0.4499964633333334,0.35253646666666666,0.23604497000000002,0.21905558199999997
305_907055,0.9997966733333333,0.9514320233333332,0.8670926866666667,0.7535592333333333,0.66661015,0.4963089166666667,0.3551214933333333,0.24966495666666666,0.22182822,0.1758113166666667
276_910943,0.9997966733333333,0.9550119666666667,0.8844154866666667,0.8016053666666667,0.6945363333333333,0.55412954,0.43445723999999997,0.29873747666666667,0.22686063,0.20604394
235_906824,0.9997966733333333,0.9443217666666666,0.8620010133333333,0.7782461533333334,0.6438291666666666,0.5496957666666666,0.37916983,0.31249036,0.23246183666666664,0.21423885
173_684072,0.9997966733333333,0.9472294466666668,0.87493429,0.8009867666666667,0.6640742233333333,0.5098946333333333,0.39144669,0.28372020000000003,0.19779310333333333,0.19530557
219_910918,0.9997966733333333,0.9507355833333334,0.9042904766666666,0.8304184433333334,0.71316524,0.55988719,0.40685360000000004,0.28618916666666666,0.19304549333333332,0.18146551
328_906790,0.9997966733333333,0.956922,0.9102340099999999,0.8523774,0.7578913799999999,0.5698242133333333,0.38358012999999996,0.2844983233333333,0.24672003,0.22245341533333332
344_905969,0.9997966733333333,0.9493566699999999,0.8880790833333334,0.7758912166666666,0.6183377,0.4966335166666667,0.37854000666666665,0.2924663633333333,0.24456301666666666,0.21970621666666668
273_907312,0.9997966733333333,0.9444427766666667,0.7419287333333333,0.6716524466666666,0.5912974266666665,0.49160819,0.33607639333333333,0.21820278333333332,0.134024165,0.14368769333333334
245_722045,0.9997966733333333,0.9539914500000001,0.87250775,0.7812064799999999,0.6597961133333333,0.5312769666666667,0.39765432,0.30585862999999996,0.24588526666666666,0.21311490333333336
274_908472,0.9997966733333333,0.9554482999999999,0.9016280499999999,0.82952812,0.786207,0.5975245133333333,0.50148626,0.35519685333333334,0.30199164333333334,0.27439977
330_1295740,0.9997966733333333,0.9499697500000001,0.8849134666666666,0.7880873233333334,0.6812373800000001,0.5165676066666666,0.35351779333333333,0.24508462,0.17501246666666667,0.1536386163333333
274_753584,0.9997966733333333,0.9460462966666667,0.8632274,0.7719552000000002,0.7257374799999999,0.6619552866666667,0.4463147333333333,0.3222100866666667,0.24888847333333333,0.22528567800000002
200_907322,0.9997966733333333,0.9558832700000001,0.9238178133333333,0.8445042466666667,0.7957881766666667,0.6308744233333333,0.46876746666666663,0.2770876466666667,0.215584925,0.19182901333333335
11_908159,0.9997966733333333,0.9490438166666667,0.8949404200000001,0.7915886333333333,0.66061029,0.5458101033333334,0.36007046333333337,0.2619638166666666,0.17794545166666667,0.15409313
252_906836,0.9997966733333333,0.9482882299999998,0.8875005333333333,0.7982334766666667,0.66855836,0.53887392,0.3873743033333334,0.27822204999999994,0.19871740666666668,0.17167463000000002
344_909696,0.9997966733333333,0.9479684966666667,0.88119601,0.7621769233333334,0.5818129433333334,0.4268412366666667,0.26626104666666667,0.17829900333333334,0.12302324666666668,0.11045588666666667
306_910710,0.9997966733333333,0.9484836833333333,0.898523,0.7846868833333334,0.6135482333333333,0.48016701999999994,0.34674383000000003,0.2504419133333333,0.15661748666666667,0.1524534
1007_1240122,0.9997966733333333,0.9492180466666668,0.87811483,0.7992638200000001,0.6440371366666667,0.5058438,0.3670831833333333,0.2778409566666667,0.19703734333333334,0.17755172
245_909703,0.9997966733333333,0.9446584133333333,0.88022585,0.69890096,0.5113236433333334,0.36185808333333336,0.22713318333333332,0.15884431666666665,0.13119408333333335,0.11124018533333334
45_1297446,0.9997966733333333,0.9510121666666667,0.87686998,0.8012795833333333,0.6578789533333333,0.4980142000000001,0.3657608633333333,0.28003459999999997,0.15119665466666668,0.13248664133333332
60_1327774,0.9997966733333333,0.9468999699999999,0.89307209,0.8026628333333333,0.6469783866666666,0.5092118800000001,0.31782260333333334,0.22275359000000003,0.14392808066666665,0.13175571166666666
273_1290797,0.9997966733333333,0.95027112,0.8826256466666668,0.8006864333333333,0.6590513666666666,0.53124386,0.40642992666666666,0.29448114999999997,0.21999244666666665,0.1895756133333333
344_946370,0.9997966733333333,0.9546902899999999,0.8834564400000001,0.8116483466666667,0.7006968533333332,0.6044265533333334,0.4773535333333334,0.41161213333333335,0.28509923666666664,0.28601844666666665
272_906804,0.9997966733333333,0.9469149,0.8677094833333333,0.7785730333333335,0.67975592,0.5264269933333333,0.3952607533333334,0.30586929,0.20174233,0.17022989666666666
135_905962,0.9997966733333333,0.9522296200000001,0.8689347999999999,0.7540731366666668,0.6490130333333334,0.5016382833333334,0.3554343833333333,0.24957108000000003,0.1830304483333333,0.16603952333333336
